sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split,first_id
FFPP_0005669,FaceForensics++,NeuralTextures/669_682.mp4,1,489,640,480,h264,0.37,NeuralTextures,NeuralTextures,,ORIG_682,ORIG_669,PAIR_ORIG_669_ORIG_682,,,669
FFPP_0005670,FaceForensics++,NeuralTextures/670_661.mp4,1,481,640,480,h264,0.83,NeuralTextures,NeuralTextures,,ORIG_661,ORIG_670,PAIR_ORIG_661_ORIG_670,,,670
FFPP_0005671,FaceForensics++,NeuralTextures/671_677.mp4,1,314,1280,720,h264,1.35,NeuralTextures,NeuralTextures,,ORIG_677,ORIG_671,PAIR_ORIG_671_ORIG_677,,,671
FFPP_0005672,FaceForensics++,NeuralTextures/672_720.mp4,1,541,1280,720,h264,1.72,NeuralTextures,NeuralTextures,,ORIG_720,ORIG_672,PAIR_ORIG_672_ORIG_720,,,672
FFPP_0005673,FaceForensics++,NeuralTextures/673_728.mp4,1,568,640,480,h264,1.02,NeuralTextures,NeuralTextures,,ORIG_728,ORIG_673,PAIR_ORIG_673_ORIG_728,,,673
FFPP_0005674,FaceForensics++,NeuralTextures/674_744.mp4,1,294,640,480,h264,0.67,NeuralTextures,NeuralTextures,,ORIG_744,ORIG_674,PAIR_ORIG_674_ORIG_744,,,674
FFPP_0005675,FaceForensics++,NeuralTextures/675_608.mp4,1,421,576,480,h264,1.16,NeuralTextures,NeuralTextures,,ORIG_608,ORIG_675,PAIR_ORIG_608_ORIG_675,,,675
FFPP_0005676,FaceForensics++,NeuralTextures/676_776.mp4,1,331,1280,720,h264,1.24,NeuralTextures,NeuralTextures,,ORIG_776,ORIG_676,PAIR_ORIG_676_ORIG_776,,,676
FFPP_0005677,FaceForensics++,NeuralTextures/677_671.mp4,1,314,1280,720,h264,1.51,NeuralTextures,NeuralTextures,,ORIG_671,ORIG_677,PAIR_ORIG_671_ORIG_677,,,677
FFPP_0005678,FaceForensics++,NeuralTextures/678_460.mp4,1,400,1920,1080,h264,4.35,NeuralTextures,NeuralTextures,,ORIG_460,ORIG_678,PAIR_ORIG_460_ORIG_678,,,678
FFPP_0005679,FaceForensics++,NeuralTextures/679_665.mp4,1,324,640,480,h264,0.47,NeuralTextures,NeuralTextures,,ORIG_665,ORIG_679,PAIR_ORIG_665_ORIG_679,,,679
FFPP_0005680,FaceForensics++,NeuralTextures/680_486.mp4,1,300,640,480,h264,0.47,NeuralTextures,NeuralTextures,,ORIG_486,ORIG_680,PAIR_ORIG_486_ORIG_680,,,680
FFPP_0005681,FaceForensics++,NeuralTextures/681_711.mp4,1,292,1280,720,h264,1.06,NeuralTextures,NeuralTextures,,ORIG_711,ORIG_681,PAIR_ORIG_681_ORIG_711,,,681
FFPP_0005682,FaceForensics++,NeuralTextures/682_669.mp4,1,489,576,480,h264,0.7,NeuralTextures,NeuralTextures,,ORIG_669,ORIG_682,PAIR_ORIG_669_ORIG_682,,,682
FFPP_0005683,FaceForensics++,NeuralTextures/683_607.mp4,1,302,1920,1080,h264,2.08,NeuralTextures,NeuralTextures,,ORIG_607,ORIG_683,PAIR_ORIG_607_ORIG_683,,,683
FFPP_0005684,FaceForensics++,NeuralTextures/684_717.mp4,1,374,1920,1080,h264,3.2,NeuralTextures,NeuralTextures,,ORIG_717,ORIG_684,PAIR_ORIG_684_ORIG_717,,,684
FFPP_0005685,FaceForensics++,NeuralTextures/685_613.mp4,1,415,1280,720,h264,1.54,NeuralTextures,NeuralTextures,,ORIG_613,ORIG_685,PAIR_ORIG_613_ORIG_685,,,685
FFPP_0005686,FaceForensics++,NeuralTextures/686_696.mp4,1,342,1280,720,h264,1.05,NeuralTextures,NeuralTextures,,ORIG_696,ORIG_686,PAIR_ORIG_686_ORIG_696,,,686
FFPP_0005687,FaceForensics++,NeuralTextures/687_615.mp4,1,452,1280,720,h264,1.39,NeuralTextures,NeuralTextures,,ORIG_615,ORIG_687,PAIR_ORIG_615_ORIG_687,,,687
FFPP_0005688,FaceForensics++,NeuralTextures/688_645.mp4,1,554,1280,720,h264,2.81,NeuralTextures,NeuralTextures,,ORIG_645,ORIG_688,PAIR_ORIG_645_ORIG_688,,,688
FFPP_0005689,FaceForensics++,NeuralTextures/689_690.mp4,1,331,640,480,h264,0.56,NeuralTextures,NeuralTextures,,ORIG_690,ORIG_689,PAIR_ORIG_689_ORIG_690,,,689
FFPP_0005690,FaceForensics++,NeuralTextures/690_689.mp4,1,331,832,480,h264,0.65,NeuralTextures,NeuralTextures,,ORIG_689,ORIG_690,PAIR_ORIG_689_ORIG_690,,,690
FFPP_0005691,FaceForensics++,NeuralTextures/691_732.mp4,1,426,1280,720,h264,1.44,NeuralTextures,NeuralTextures,,ORIG_732,ORIG_691,PAIR_ORIG_691_ORIG_732,,,691
FFPP_0005692,FaceForensics++,NeuralTextures/692_610.mp4,1,354,1280,720,h264,2.21,NeuralTextures,NeuralTextures,,ORIG_610,ORIG_692,PAIR_ORIG_610_ORIG_692,,,692
FFPP_0005693,FaceForensics++,NeuralTextures/693_698.mp4,1,304,640,480,h264,0.77,NeuralTextures,NeuralTextures,,ORIG_698,ORIG_693,PAIR_ORIG_693_ORIG_698,,,693
FFPP_0005694,FaceForensics++,NeuralTextures/694_767.mp4,1,299,832,480,h264,0.76,NeuralTextures,NeuralTextures,,ORIG_767,ORIG_694,PAIR_ORIG_694_ORIG_767,,,694
FFPP_0005695,FaceForensics++,NeuralTextures/695_422.mp4,1,310,1920,1080,h264,2.66,NeuralTextures,NeuralTextures,,ORIG_422,ORIG_695,PAIR_ORIG_422_ORIG_695,,,695
FFPP_0005696,FaceForensics++,NeuralTextures/696_686.mp4,1,342,640,480,h264,0.57,NeuralTextures,NeuralTextures,,ORIG_686,ORIG_696,PAIR_ORIG_686_ORIG_696,,,696
FFPP_0005697,FaceForensics++,NeuralTextures/697_581.mp4,1,382,1280,720,h264,1.67,NeuralTextures,NeuralTextures,,ORIG_581,ORIG_697,PAIR_ORIG_581_ORIG_697,,,697
FFPP_0005698,FaceForensics++,NeuralTextures/698_693.mp4,1,304,640,480,h264,0.4,NeuralTextures,NeuralTextures,,ORIG_693,ORIG_698,PAIR_ORIG_693_ORIG_698,,,698
FFPP_0005699,FaceForensics++,NeuralTextures/699_734.mp4,1,524,576,480,h264,0.59,NeuralTextures,NeuralTextures,,ORIG_734,ORIG_699,PAIR_ORIG_699_ORIG_734,,,699
FFPP_0006000,FaceForensics++,original/000.mp4,0,396,640,480,h264,0.85,Original,,,ORIG_000,ORIG_000,PAIR_ORIG_000_ORIG_003,,,0
FFPP_0006001,FaceForensics++,original/001.mp4,0,460,1280,720,h264,2.78,Original,,,ORIG_001,ORIG_001,PAIR_ORIG_001_ORIG_870,,,1
FFPP_0006002,FaceForensics++,original/002.mp4,0,693,1280,720,h264,2.02,Original,,,ORIG_002,ORIG_002,PAIR_ORIG_002_ORIG_006,,,2
FFPP_0006003,FaceForensics++,original/003.mp4,0,303,640,480,h264,0.58,Original,,,ORIG_003,ORIG_003,PAIR_ORIG_000_ORIG_003,,,3
FFPP_0006004,FaceForensics++,original/004.mp4,0,309,1280,720,h264,1.2,Original,,,ORIG_004,ORIG_004,PAIR_ORIG_004_ORIG_982,,,4
FFPP_0006005,FaceForensics++,original/005.mp4,0,385,720,480,h264,1.51,Original,,,ORIG_005,ORIG_005,PAIR_ORIG_005_ORIG_010,,,5
FFPP_0006006,FaceForensics++,original/006.mp4,0,310,1280,720,h264,0.82,Original,,,ORIG_006,ORIG_006,PAIR_ORIG_002_ORIG_006,,,6
FFPP_0006007,FaceForensics++,original/007.mp4,0,505,600,480,h264,1.02,Original,,,ORIG_007,ORIG_007,PAIR_ORIG_007_ORIG_132,,,7
FFPP_0006008,FaceForensics++,original/008.mp4,0,637,640,480,h264,0.99,Original,,,ORIG_008,ORIG_008,PAIR_ORIG_008_ORIG_990,,,8
FFPP_0006009,FaceForensics++,original/009.mp4,0,588,640,480,h264,0.74,Original,,,ORIG_009,ORIG_009,PAIR_ORIG_009_ORIG_027,,,9
FFPP_0006010,FaceForensics++,original/010.mp4,0,474,640,480,h264,1.42,Original,,,ORIG_010,ORIG_010,PAIR_ORIG_005_ORIG_010,,,10
FFPP_0006011,FaceForensics++,original/011.mp4,0,632,1280,720,h264,3.23,Original,,,ORIG_011,ORIG_011,PAIR_ORIG_011_ORIG_805,,,11
FFPP_0006012,FaceForensics++,original/012.mp4,0,363,640,480,h264,0.69,Original,,,ORIG_012,ORIG_012,PAIR_ORIG_012_ORIG_026,,,12
FFPP_0006013,FaceForensics++,original/013.mp4,0,332,640,480,h264,0.59,Original,,,ORIG_013,ORIG_013,PAIR_ORIG_013_ORIG_883,,,13
FFPP_0006014,FaceForensics++,original/014.mp4,0,676,640,480,h264,3.3,Original,,,ORIG_014,ORIG_014,PAIR_ORIG_014_ORIG_790,,,14
FFPP_0006015,FaceForensics++,original/015.mp4,0,437,640,480,h264,0.83,Original,,,ORIG_015,ORIG_015,PAIR_ORIG_015_ORIG_919,,,15
FFPP_0006016,FaceForensics++,original/016.mp4,0,678,640,480,h264,1.48,Original,,,ORIG_016,ORIG_016,PAIR_ORIG_016_ORIG_209,,,16
FFPP_0006017,FaceForensics++,original/017.mp4,0,398,1280,720,h264,1.64,Original,,,ORIG_017,ORIG_017,PAIR_ORIG_017_ORIG_803,,,17
FFPP_0006018,FaceForensics++,original/018.mp4,0,432,640,480,h264,0.4,Original,,,ORIG_018,ORIG_018,PAIR_ORIG_018_ORIG_019,,,18
FFPP_0006019,FaceForensics++,original/019.mp4,0,1385,640,480,h264,2.36,Original,,,ORIG_019,ORIG_019,PAIR_ORIG_018_ORIG_019,,,19
FFPP_0006020,FaceForensics++,original/020.mp4,0,390,1280,720,h264,1.71,Original,,,ORIG_020,ORIG_020,PAIR_ORIG_020_ORIG_344,,,20
FFPP_0006021,FaceForensics++,original/021.mp4,0,431,654,480,h264,0.49,Original,,,ORIG_021,ORIG_021,PAIR_ORIG_021_ORIG_312,,,21
FFPP_0006022,FaceForensics++,original/022.mp4,0,325,1280,720,h264,1.17,Original,,,ORIG_022,ORIG_022,PAIR_ORIG_022_ORIG_489,,,22
FFPP_0006023,FaceForensics++,original/023.mp4,0,553,640,480,h264,1.74,Original,,,ORIG_023,ORIG_023,PAIR_ORIG_023_ORIG_923,,,23
FFPP_0006024,FaceForensics++,original/024.mp4,0,306,640,480,h264,0.52,Original,,,ORIG_024,ORIG_024,PAIR_ORIG_024_ORIG_073,,,24
FFPP_0006025,FaceForensics++,original/025.mp4,0,747,1440,1080,h264,3.26,Original,,,ORIG_025,ORIG_025,PAIR_ORIG_025_ORIG_067,,,25
FFPP_0006026,FaceForensics++,original/026.mp4,0,322,640,480,h264,0.5,Original,,,ORIG_026,ORIG_026,PAIR_ORIG_012_ORIG_026,,,26
FFPP_0006027,FaceForensics++,original/027.mp4,0,315,640,480,h264,0.85,Original,,,ORIG_027,ORIG_027,PAIR_ORIG_009_ORIG_027,,,27
FFPP_0006028,FaceForensics++,original/028.mp4,0,434,848,480,h264,0.82,Original,,,ORIG_028,ORIG_028,PAIR_ORIG_028_ORIG_068,,,28
FFPP_0006029,FaceForensics++,original/029.mp4,0,416,586,480,h264,0.48,Original,,,ORIG_029,ORIG_029,PAIR_ORIG_029_ORIG_048,,,29
FFPP_0006030,FaceForensics++,original/030.mp4,0,297,1920,1080,h264,3.44,Original,,,ORIG_030,ORIG_030,PAIR_ORIG_030_ORIG_193,,,30
FFPP_0006031,FaceForensics++,original/031.mp4,0,482,1280,720,h264,1.52,Original,,,ORIG_031,ORIG_031,PAIR_ORIG_031_ORIG_163,,,31
FFPP_0006032,FaceForensics++,original/032.mp4,0,310,1280,720,h264,1.62,Original,,,ORIG_032,ORIG_032,PAIR_ORIG_032_ORIG_944,,,32
FFPP_0006033,FaceForensics++,original/033.mp4,0,809,854,480,h264,1.78,Original,,,ORIG_033,ORIG_033,PAIR_ORIG_033_ORIG_097,,,33
FFPP_0006034,FaceForensics++,original/034.mp4,0,407,960,720,h264,1.17,Original,,,ORIG_034,ORIG_034,PAIR_ORIG_034_ORIG_590,,,34
FFPP_0006035,FaceForensics++,original/035.mp4,0,423,640,480,h264,0.56,Original,,,ORIG_035,ORIG_035,PAIR_ORIG_035_ORIG_036,,,35
FFPP_0006036,FaceForensics++,original/036.mp4,0,337,640,480,h264,0.92,Original,,,ORIG_036,ORIG_036,PAIR_ORIG_035_ORIG_036,,,36
FFPP_0006037,FaceForensics++,original/037.mp4,0,454,656,480,h264,0.76,Original,,,ORIG_037,ORIG_037,PAIR_ORIG_037_ORIG_072,,,37
FFPP_0006038,FaceForensics++,original/038.mp4,0,305,854,480,h264,0.54,Original,,,ORIG_038,ORIG_038,PAIR_ORIG_038_ORIG_125,,,38
FFPP_0006039,FaceForensics++,original/039.mp4,0,609,654,480,h264,1.04,Original,,,ORIG_039,ORIG_039,PAIR_ORIG_039_ORIG_058,,,39
FFPP_0006040,FaceForensics++,original/040.mp4,0,548,1280,720,h264,2.79,Original,,,ORIG_040,ORIG_040,PAIR_ORIG_040_ORIG_997,,,40
FFPP_0006041,FaceForensics++,original/041.mp4,0,349,656,480,h264,0.66,Original,,,ORIG_041,ORIG_041,PAIR_ORIG_041_ORIG_063,,,41
FFPP_0006042,FaceForensics++,original/042.mp4,0,338,640,480,h264,1.12,Original,,,ORIG_042,ORIG_042,PAIR_ORIG_042_ORIG_084,,,42
FFPP_0006043,FaceForensics++,original/043.mp4,0,495,1280,720,h264,1.54,Original,,,ORIG_043,ORIG_043,PAIR_ORIG_043_ORIG_110,,,43
FFPP_0006044,FaceForensics++,original/044.mp4,0,335,1280,720,h264,1.73,Original,,,ORIG_044,ORIG_044,PAIR_ORIG_044_ORIG_945,,,44
FFPP_0006045,FaceForensics++,original/045.mp4,0,350,1920,1080,h264,4.54,Original,,,ORIG_045,ORIG_045,PAIR_ORIG_045_ORIG_889,,,45
FFPP_0006046,FaceForensics++,original/046.mp4,0,504,1280,720,h264,2.17,Original,,,ORIG_046,ORIG_046,PAIR_ORIG_046_ORIG_904,,,46
FFPP_0006047,FaceForensics++,original/047.mp4,0,319,854,480,h264,0.5,Original,,,ORIG_047,ORIG_047,PAIR_ORIG_047_ORIG_862,,,47
FFPP_0006048,FaceForensics++,original/048.mp4,0,485,640,480,h264,1.16,Original,,,ORIG_048,ORIG_048,PAIR_ORIG_029_ORIG_048,,,48
FFPP_0006049,FaceForensics++,original/049.mp4,0,360,640,480,h264,0.44,Original,,,ORIG_049,ORIG_049,PAIR_ORIG_049_ORIG_946,,,49
FFPP_0006050,FaceForensics++,original/050.mp4,0,530,640,480,h264,0.58,Original,,,ORIG_050,ORIG_050,PAIR_ORIG_050_ORIG_059,,,50
FFPP_0006051,FaceForensics++,original/051.mp4,0,717,1280,720,h264,2.57,Original,,,ORIG_051,ORIG_051,PAIR_ORIG_051_ORIG_332,,,51
FFPP_0006052,FaceForensics++,original/052.mp4,0,323,1920,1080,h264,2.65,Original,,,ORIG_052,ORIG_052,PAIR_ORIG_052_ORIG_108,,,52
FFPP_0006053,FaceForensics++,original/053.mp4,0,417,656,480,h264,0.61,Original,,,ORIG_053,ORIG_053,PAIR_ORIG_053_ORIG_095,,,53
FFPP_0006054,FaceForensics++,original/054.mp4,0,368,640,480,h264,0.71,Original,,,ORIG_054,ORIG_054,PAIR_ORIG_054_ORIG_071,,,54
FFPP_0006055,FaceForensics++,original/055.mp4,0,394,640,480,h264,0.57,Original,,,ORIG_055,ORIG_055,PAIR_ORIG_055_ORIG_147,,,55
FFPP_0006056,FaceForensics++,original/056.mp4,0,373,1280,720,h264,1.08,Original,,,ORIG_056,ORIG_056,PAIR_ORIG_056_ORIG_996,,,56
FFPP_0006057,FaceForensics++,original/057.mp4,0,431,656,480,h264,1.26,Original,,,ORIG_057,ORIG_057,PAIR_ORIG_057_ORIG_070,,,57
FFPP_0006058,FaceForensics++,original/058.mp4,0,669,720,480,h264,1.15,Original,,,ORIG_058,ORIG_058,PAIR_ORIG_039_ORIG_058,,,58
FFPP_0006059,FaceForensics++,original/059.mp4,0,721,640,480,h264,1.49,Original,,,ORIG_059,ORIG_059,PAIR_ORIG_050_ORIG_059,,,59
FFPP_0006060,FaceForensics++,original/060.mp4,0,844,600,480,h264,4.07,Original,,,ORIG_060,ORIG_060,PAIR_ORIG_060_ORIG_088,,,60
FFPP_0006061,FaceForensics++,original/061.mp4,0,337,654,480,h264,0.69,Original,,,ORIG_061,ORIG_061,PAIR_ORIG_061_ORIG_080,,,61
FFPP_0006062,FaceForensics++,original/062.mp4,0,423,640,480,h264,0.65,Original,,,ORIG_062,ORIG_062,PAIR_ORIG_062_ORIG_066,,,62
FFPP_0006063,FaceForensics++,original/063.mp4,0,930,640,480,h264,1.99,Original,,,ORIG_063,ORIG_063,PAIR_ORIG_041_ORIG_063,,,63
FFPP_0006064,FaceForensics++,original/064.mp4,0,402,640,480,h264,0.85,Original,,,ORIG_064,ORIG_064,PAIR_ORIG_064_ORIG_991,,,64
FFPP_0006065,FaceForensics++,original/065.mp4,0,442,1280,720,h264,3.27,Original,,,ORIG_065,ORIG_065,PAIR_ORIG_065_ORIG_089,,,65
FFPP_0006066,FaceForensics++,original/066.mp4,0,435,720,480,h264,1.49,Original,,,ORIG_066,ORIG_066,PAIR_ORIG_062_ORIG_066,,,66
FFPP_0006067,FaceForensics++,original/067.mp4,0,538,1280,720,h264,2.11,Original,,,ORIG_067,ORIG_067,PAIR_ORIG_025_ORIG_067,,,67
FFPP_0006068,FaceForensics++,original/068.mp4,0,401,640,480,h264,0.73,Original,,,ORIG_068,ORIG_068,PAIR_ORIG_028_ORIG_068,,,68
FFPP_0006069,FaceForensics++,original/069.mp4,0,774,1280,720,h264,3.77,Original,,,ORIG_069,ORIG_069,PAIR_ORIG_069_ORIG_961,,,69
FFPP_0006070,FaceForensics++,original/070.mp4,0,367,640,480,h264,0.81,Original,,,ORIG_070,ORIG_070,PAIR_ORIG_057_ORIG_070,,,70
FFPP_0006071,FaceForensics++,original/071.mp4,0,453,654,480,h264,1.33,Original,,,ORIG_071,ORIG_071,PAIR_ORIG_054_ORIG_071,,,71
FFPP_0006072,FaceForensics++,original/072.mp4,0,311,656,480,h264,0.84,Original,,,ORIG_072,ORIG_072,PAIR_ORIG_037_ORIG_072,,,72
FFPP_0006073,FaceForensics++,original/073.mp4,0,703,1280,720,h264,2.72,Original,,,ORIG_073,ORIG_073,PAIR_ORIG_024_ORIG_073,,,73
FFPP_0006074,FaceForensics++,original/074.mp4,0,345,1920,1080,h264,2.86,Original,,,ORIG_074,ORIG_074,PAIR_ORIG_074_ORIG_825,,,74
FFPP_0006075,FaceForensics++,original/075.mp4,0,613,1280,720,h264,2.87,Original,,,ORIG_075,ORIG_075,PAIR_ORIG_075_ORIG_977,,,75
FFPP_0006076,FaceForensics++,original/076.mp4,0,329,1280,720,h264,1.25,Original,,,ORIG_076,ORIG_076,PAIR_ORIG_076_ORIG_079,,,76
FFPP_0006077,FaceForensics++,original/077.mp4,0,611,640,480,h264,0.85,Original,,,ORIG_077,ORIG_077,PAIR_ORIG_077_ORIG_100,,,77
FFPP_0006078,FaceForensics++,original/078.mp4,0,523,1280,720,h264,1.99,Original,,,ORIG_078,ORIG_078,PAIR_ORIG_078_ORIG_955,,,78
FFPP_0006079,FaceForensics++,original/079.mp4,0,424,1280,720,h264,1.54,Original,,,ORIG_079,ORIG_079,PAIR_ORIG_076_ORIG_079,,,79
FFPP_0006080,FaceForensics++,original/080.mp4,0,483,656,480,h264,0.55,Original,,,ORIG_080,ORIG_080,PAIR_ORIG_061_ORIG_080,,,80
FFPP_0006081,FaceForensics++,original/081.mp4,0,1170,600,480,h264,2.2,Original,,,ORIG_081,ORIG_081,PAIR_ORIG_081_ORIG_087,,,81
FFPP_0006082,FaceForensics++,original/082.mp4,0,316,640,480,h264,0.62,Original,,,ORIG_082,ORIG_082,PAIR_ORIG_082_ORIG_103,,,82
FFPP_0006083,FaceForensics++,original/083.mp4,0,545,1920,1080,h264,5.26,Original,,,ORIG_083,ORIG_083,PAIR_ORIG_083_ORIG_213,,,83
FFPP_0006084,FaceForensics++,original/084.mp4,0,375,1920,1080,h264,4.52,Original,,,ORIG_084,ORIG_084,PAIR_ORIG_042_ORIG_084,,,84
FFPP_0006085,FaceForensics++,original/085.mp4,0,329,640,480,h264,1.78,Original,,,ORIG_085,ORIG_085,PAIR_ORIG_085_ORIG_124,,,85
FFPP_0006086,FaceForensics++,original/086.mp4,0,935,1280,720,h264,2.55,Original,,,ORIG_086,ORIG_086,PAIR_ORIG_086_ORIG_090,,,86
FFPP_0006087,FaceForensics++,original/087.mp4,0,309,640,480,h264,0.36,Original,,,ORIG_087,ORIG_087,PAIR_ORIG_081_ORIG_087,,,87
FFPP_0006088,FaceForensics++,original/088.mp4,0,665,640,480,h264,2.06,Original,,,ORIG_088,ORIG_088,PAIR_ORIG_060_ORIG_088,,,88
FFPP_0006089,FaceForensics++,original/089.mp4,0,751,1280,720,h264,3.04,Original,,,ORIG_089,ORIG_089,PAIR_ORIG_065_ORIG_089,,,89
FFPP_0006090,FaceForensics++,original/090.mp4,0,687,1280,720,h264,4.49,Original,,,ORIG_090,ORIG_090,PAIR_ORIG_086_ORIG_090,,,90
FFPP_0006091,FaceForensics++,original/091.mp4,0,639,658,480,h264,1.55,Original,,,ORIG_091,ORIG_091,PAIR_ORIG_091_ORIG_116,,,91
FFPP_0006092,FaceForensics++,original/092.mp4,0,460,720,480,h264,0.96,Original,,,ORIG_092,ORIG_092,PAIR_ORIG_092_ORIG_098,,,92
FFPP_0006093,FaceForensics++,original/093.mp4,0,308,1280,720,h264,2.15,Original,,,ORIG_093,ORIG_093,PAIR_ORIG_093_ORIG_121,,,93
FFPP_0006094,FaceForensics++,original/094.mp4,0,559,1280,720,h264,2.38,Original,,,ORIG_094,ORIG_094,PAIR_ORIG_094_ORIG_111,,,94
FFPP_0006095,FaceForensics++,original/095.mp4,0,1006,640,480,h264,2.08,Original,,,ORIG_095,ORIG_095,PAIR_ORIG_053_ORIG_095,,,95
FFPP_0006096,FaceForensics++,original/096.mp4,0,504,1920,1080,h264,5.07,Original,,,ORIG_096,ORIG_096,PAIR_ORIG_096_ORIG_101,,,96
FFPP_0006097,FaceForensics++,original/097.mp4,0,478,640,480,h264,0.99,Original,,,ORIG_097,ORIG_097,PAIR_ORIG_033_ORIG_097,,,97
FFPP_0006098,FaceForensics++,original/098.mp4,0,299,656,480,h264,0.4,Original,,,ORIG_098,ORIG_098,PAIR_ORIG_092_ORIG_098,,,98
FFPP_0006099,FaceForensics++,original/099.mp4,0,613,1920,1080,h264,10.0,Original,,,ORIG_099,ORIG_099,PAIR_ORIG_099_ORIG_295,,,99
FFPP_0006100,FaceForensics++,original/100.mp4,0,423,640,480,h264,0.88,Original,,,ORIG_100,ORIG_100,PAIR_ORIG_077_ORIG_100,,,100
FFPP_0006101,FaceForensics++,original/101.mp4,0,1148,854,480,h264,2.35,Original,,,ORIG_101,ORIG_101,PAIR_ORIG_096_ORIG_101,,,101
FFPP_0006102,FaceForensics++,original/102.mp4,0,389,720,480,h264,0.96,Original,,,ORIG_102,ORIG_102,PAIR_ORIG_102_ORIG_114,,,102
FFPP_0006103,FaceForensics++,original/103.mp4,0,595,656,480,h264,1.7,Original,,,ORIG_103,ORIG_103,PAIR_ORIG_082_ORIG_103,,,103
FFPP_0006104,FaceForensics++,original/104.mp4,0,462,640,480,h264,1.22,Original,,,ORIG_104,ORIG_104,PAIR_ORIG_104_ORIG_126,,,104
FFPP_0006105,FaceForensics++,original/105.mp4,0,300,640,480,h264,1.07,Original,,,ORIG_105,ORIG_105,PAIR_ORIG_105_ORIG_180,,,105
FFPP_0006106,FaceForensics++,original/106.mp4,0,356,854,480,h264,0.46,Original,,,ORIG_106,ORIG_106,PAIR_ORIG_106_ORIG_198,,,106
FFPP_0006107,FaceForensics++,original/107.mp4,0,556,640,480,h264,1.08,Original,,,ORIG_107,ORIG_107,PAIR_ORIG_107_ORIG_109,,,107
FFPP_0006108,FaceForensics++,original/108.mp4,0,300,1440,1080,h264,3.66,Original,,,ORIG_108,ORIG_108,PAIR_ORIG_052_ORIG_108,,,108
FFPP_0006109,FaceForensics++,original/109.mp4,0,298,640,480,h264,0.99,Original,,,ORIG_109,ORIG_109,PAIR_ORIG_107_ORIG_109,,,109
FFPP_0006110,FaceForensics++,original/110.mp4,0,565,960,720,h264,1.18,Original,,,ORIG_110,ORIG_110,PAIR_ORIG_043_ORIG_110,,,110
FFPP_0006111,FaceForensics++,original/111.mp4,0,433,640,480,h264,0.92,Original,,,ORIG_111,ORIG_111,PAIR_ORIG_094_ORIG_111,,,111
FFPP_0006112,FaceForensics++,original/112.mp4,0,418,1920,1080,h264,5.35,Original,,,ORIG_112,ORIG_112,PAIR_ORIG_112_ORIG_892,,,112
FFPP_0006113,FaceForensics++,original/113.mp4,0,841,1280,720,h264,4.11,Original,,,ORIG_113,ORIG_113,PAIR_ORIG_113_ORIG_983,,,113
FFPP_0006114,FaceForensics++,original/114.mp4,0,1269,640,480,h264,2.52,Original,,,ORIG_114,ORIG_114,PAIR_ORIG_102_ORIG_114,,,114
FFPP_0006115,FaceForensics++,original/115.mp4,0,320,1280,720,h264,1.29,Original,,,ORIG_115,ORIG_115,PAIR_ORIG_115_ORIG_939,,,115
FFPP_0006116,FaceForensics++,original/116.mp4,0,327,640,480,h264,0.65,Original,,,ORIG_116,ORIG_116,PAIR_ORIG_091_ORIG_116,,,116
FFPP_0006117,FaceForensics++,original/117.mp4,0,548,1280,720,h264,3.69,Original,,,ORIG_117,ORIG_117,PAIR_ORIG_117_ORIG_217,,,117
FFPP_0006118,FaceForensics++,original/118.mp4,0,352,852,480,h264,0.94,Original,,,ORIG_118,ORIG_118,PAIR_ORIG_118_ORIG_120,,,118
FFPP_0006119,FaceForensics++,original/119.mp4,0,502,640,480,h264,0.83,Original,,,ORIG_119,ORIG_119,PAIR_ORIG_119_ORIG_123,,,119
FFPP_0006120,FaceForensics++,original/120.mp4,0,405,640,480,h264,1.08,Original,,,ORIG_120,ORIG_120,PAIR_ORIG_118_ORIG_120,,,120
FFPP_0006121,FaceForensics++,original/121.mp4,0,553,1920,1080,h264,3.95,Original,,,ORIG_121,ORIG_121,PAIR_ORIG_093_ORIG_121,,,121
FFPP_0006122,FaceForensics++,original/122.mp4,0,309,1264,720,h264,1.49,Original,,,ORIG_122,ORIG_122,PAIR_ORIG_122_ORIG_144,,,122
FFPP_0006123,FaceForensics++,original/123.mp4,0,514,640,480,h264,1.16,Original,,,ORIG_123,ORIG_123,PAIR_ORIG_119_ORIG_123,,,123
FFPP_0006124,FaceForensics++,original/124.mp4,0,318,600,480,h264,0.68,Original,,,ORIG_124,ORIG_124,PAIR_ORIG_085_ORIG_124,,,124
FFPP_0006125,FaceForensics++,original/125.mp4,0,500,1280,720,h264,2.31,Original,,,ORIG_125,ORIG_125,PAIR_ORIG_038_ORIG_125,,,125
FFPP_0006126,FaceForensics++,original/126.mp4,0,328,640,480,h264,0.66,Original,,,ORIG_126,ORIG_126,PAIR_ORIG_104_ORIG_126,,,126
FFPP_0006127,FaceForensics++,original/127.mp4,0,864,1280,720,h264,2.83,Original,,,ORIG_127,ORIG_127,PAIR_ORIG_127_ORIG_129,,,127
FFPP_0006128,FaceForensics++,original/128.mp4,0,735,640,480,h264,1.25,Original,,,ORIG_128,ORIG_128,PAIR_ORIG_128_ORIG_896,,,128
FFPP_0006129,FaceForensics++,original/129.mp4,0,330,1280,720,h264,1.63,Original,,,ORIG_129,ORIG_129,PAIR_ORIG_127_ORIG_129,,,129
